"dataset_id","dataset_name","original_code","original_name","standardized_code","standardized_name"
2,"Statistical Performance Indicators (SPI)","AND","Andorra","AND","Andorra"
2,"Statistical Performance Indicators (SPI)","TJK","Tajikistan","TJK","Tajikistan"
2,"Statistical Performance Indicators (SPI)","BDI","Burundi","BDI","Burundi"
2,"Statistical Performance Indicators (SPI)","CAF","Central African Republic","CAF","Central African Republic"
2,"Statistical Performance Indicators (SPI)","GRD","Grenada","GRD","Grenada"
2,"Statistical Performance Indicators (SPI)","GAB","Gabon","GAB","Gabon"
2,"Statistical Performance Indicators (SPI)","PNG","Papua New Guinea","PNG","Papua New Guinea"
2,"Statistical Performance Indicators (SPI)","GNB","Guinea-Bissau","GNB","Guinea-Bissau"
2,"Statistical Performance Indicators (SPI)","SDN","Sudan","SDN","Sudan"
2,"Statistical Performance Indicators (SPI)","COG","Congo, Rep.","COG","Congo - Brazzaville"
2,"Statistical Performance Indicators (SPI)","SLB","Solomon Islands","SLB","Solomon Islands"
2,"Statistical Performance Indicators (SPI)","TUV","Tuvalu","TUV","Tuvalu"
2,"Statistical Performance Indicators (SPI)","DMA","Dominica","DMA","Dominica"
2,"Statistical Performance Indicators (SPI)","KNA","St. Kitts and Nevis","KNA","St. Kitts & Nevis"
2,"Statistical Performance Indicators (SPI)","NRU","Nauru","NRU","Nauru"
2,"Statistical Performance Indicators (SPI)","DJI","Djibouti","DJI","Djibouti"
2,"Statistical Performance Indicators (SPI)","MHL","Marshall Islands","MHL","Marshall Islands"
2,"Statistical Performance Indicators (SPI)","HTI","Haiti","HTI","Haiti"
2,"Statistical Performance Indicators (SPI)","VEN","Venezuela, RB","VEN","Venezuela"
2,"Statistical Performance Indicators (SPI)","FSM","Micronesia, Fed. Sts.","FSM","Micronesia (Federated States of)"
2,"Statistical Performance Indicators (SPI)","SYR","Syrian Arab Republic","SYR","Syria"
2,"Statistical Performance Indicators (SPI)","YEM","Yemen, Rep.","YEM","Yemen"
2,"Statistical Performance Indicators (SPI)","GNQ","Equatorial Guinea","GNQ","Equatorial Guinea"
2,"Statistical Performance Indicators (SPI)","LBY","Libya","LBY","Libya"
2,"Statistical Performance Indicators (SPI)","TKM","Turkmenistan","TKM","Turkmenistan"
2,"Statistical Performance Indicators (SPI)","SSD","South Sudan","SSD","South Sudan"
2,"Statistical Performance Indicators (SPI)","ASM","American Samoa","ASM","American Samoa"
2,"Statistical Performance Indicators (SPI)","ABW","Aruba","ABW","Aruba"
2,"Statistical Performance Indicators (SPI)","BMU","Bermuda","BMU","Bermuda"
2,"Statistical Performance Indicators (SPI)","VGB","British Virgin Islands","VGB","British Virgin Islands"
2,"Statistical Performance Indicators (SPI)","CYM","Cayman Islands","CYM","Cayman Islands"
2,"Statistical Performance Indicators (SPI)","CHI","Channel Islands","CHI","Channel Islands"
2,"Statistical Performance Indicators (SPI)","COM","Comoros","COM","Comoros"
2,"Statistical Performance Indicators (SPI)","CUB","Cuba","CUB","Cuba"
2,"Statistical Performance Indicators (SPI)","CUW","Curacao","CUW","Curaçao"
2,"Statistical Performance Indicators (SPI)","ERI","Eritrea","ERI","Eritrea"
2,"Statistical Performance Indicators (SPI)","FRO","Faroe Islands","FRO","Faroe Islands"
2,"Statistical Performance Indicators (SPI)","PYF","French Polynesia","PYF","French Polynesia"
2,"Statistical Performance Indicators (SPI)","GIB","Gibraltar","GIB","Gibraltar"
2,"Statistical Performance Indicators (SPI)","GRL","Greenland","GRL","Greenland"
2,"Statistical Performance Indicators (SPI)","GUM","Guam","GUM","Guam"
2,"Statistical Performance Indicators (SPI)","HKG","Hong Kong SAR, China","HKG","Hong Kong SAR China"
2,"Statistical Performance Indicators (SPI)","IMN","Isle of Man","IMN","Isle of Man"
2,"Statistical Performance Indicators (SPI)","PRK","Korea, Dem. People's Rep.","PRK","North Korea"
2,"Statistical Performance Indicators (SPI)","XKX","Kosovo","XKX","Kosovo"
2,"Statistical Performance Indicators (SPI)","LIE","Liechtenstein","LIE","Liechtenstein"
2,"Statistical Performance Indicators (SPI)","MAC","Macao SAR, China","MAC","Macao SAR China"
2,"Statistical Performance Indicators (SPI)","MCO","Monaco","MCO","Monaco"
2,"Statistical Performance Indicators (SPI)","NCL","New Caledonia","NCL","New Caledonia"
2,"Statistical Performance Indicators (SPI)","MNP","Northern Mariana Islands","MNP","Northern Mariana Islands"
2,"Statistical Performance Indicators (SPI)","PRI","Puerto Rico","PRI","Puerto Rico"
2,"Statistical Performance Indicators (SPI)","SMR","San Marino","SMR","San Marino"
2,"Statistical Performance Indicators (SPI)","SXM","Sint Maarten (Dutch part)","SXM","Sint Maarten"
2,"Statistical Performance Indicators (SPI)","MAF","St. Martin (French part)","MAF","Saint Martin (French part)"
2,"Statistical Performance Indicators (SPI)","TCA","Turks and Caicos Islands","TCA","Turks & Caicos Islands"
2,"Statistical Performance Indicators (SPI)","VIR","Virgin Islands (U.S.)","VIR","U.S. Virgin Islands"
3,"Sustainable Development Goals (SDG)","AFG","Afghanistan","AFG","Afghanistan"
3,"Sustainable Development Goals (SDG)","AGO","Angola","AGO","Angola"
3,"Sustainable Development Goals (SDG)","ALB","Albania","ALB","Albania"
3,"Sustainable Development Goals (SDG)","AND","Andorra","AND","Andorra"
3,"Sustainable Development Goals (SDG)","ARE","United Arab Emirates","ARE","United Arab Emirates"
3,"Sustainable Development Goals (SDG)","ARG","Argentina","ARG","Argentina"
3,"Sustainable Development Goals (SDG)","ARM","Armenia","ARM","Armenia"
3,"Sustainable Development Goals (SDG)","ATG","Antigua and Barbuda","ATG","Antigua & Barbuda"
3,"Sustainable Development Goals (SDG)","AUS","Australia","AUS","Australia"
3,"Sustainable Development Goals (SDG)","AUT","Austria","AUT","Austria"
3,"Sustainable Development Goals (SDG)","AZE","Azerbaijan","AZE","Azerbaijan"
3,"Sustainable Development Goals (SDG)","BDI","Burundi","BDI","Burundi"
3,"Sustainable Development Goals (SDG)","BEL","Belgium","BEL","Belgium"
3,"Sustainable Development Goals (SDG)","BEN","Benin","BEN","Benin"
3,"Sustainable Development Goals (SDG)","BFA","Burkina Faso","BFA","Burkina Faso"
3,"Sustainable Development Goals (SDG)","BGD","Bangladesh","BGD","Bangladesh"
3,"Sustainable Development Goals (SDG)","BGR","Bulgaria","BGR","Bulgaria"
3,"Sustainable Development Goals (SDG)","BHR","Bahrain","BHR","Bahrain"
3,"Sustainable Development Goals (SDG)","BHS","Bahamas, The","BHS","Bahamas"
3,"Sustainable Development Goals (SDG)","BIH","Bosnia and Herzegovina","BIH","Bosnia & Herzegovina"
3,"Sustainable Development Goals (SDG)","BLR","Belarus","BLR","Belarus"
3,"Sustainable Development Goals (SDG)","BLZ","Belize","BLZ","Belize"
3,"Sustainable Development Goals (SDG)","BOL","Bolivia","BOL","Bolivia"
3,"Sustainable Development Goals (SDG)","BRA","Brazil","BRA","Brazil"
3,"Sustainable Development Goals (SDG)","BRB","Barbados","BRB","Barbados"
3,"Sustainable Development Goals (SDG)","BRN","Brunei Darussalam","BRN","Brunei"
3,"Sustainable Development Goals (SDG)","BTN","Bhutan","BTN","Bhutan"
3,"Sustainable Development Goals (SDG)","BWA","Botswana","BWA","Botswana"
3,"Sustainable Development Goals (SDG)","CAF","Central African Republic","CAF","Central African Republic"
3,"Sustainable Development Goals (SDG)","CAN","Canada","CAN","Canada"
3,"Sustainable Development Goals (SDG)","CHE","Switzerland","CHE","Switzerland"
3,"Sustainable Development Goals (SDG)","CHL","Chile","CHL","Chile"
3,"Sustainable Development Goals (SDG)","CHN","China","CHN","China"
3,"Sustainable Development Goals (SDG)","CIV","Cote d'Ivoire","CIV","Côte d’Ivoire"
3,"Sustainable Development Goals (SDG)","CMR","Cameroon","CMR","Cameroon"
3,"Sustainable Development Goals (SDG)","COD","Congo, Dem. Rep.","COD","Congo (Kinshasa)"
3,"Sustainable Development Goals (SDG)","COG","Congo, Rep.","COG","Congo - Brazzaville"
3,"Sustainable Development Goals (SDG)","COL","Colombia","COL","Colombia"
3,"Sustainable Development Goals (SDG)","COM","Comoros","COM","Comoros"
3,"Sustainable Development Goals (SDG)","CPV","Cabo Verde","CPV","Cape Verde"
3,"Sustainable Development Goals (SDG)","CRI","Costa Rica","CRI","Costa Rica"
3,"Sustainable Development Goals (SDG)","CUB","Cuba","CUB","Cuba"
3,"Sustainable Development Goals (SDG)","CYP","Cyprus","CYP","Cyprus"
3,"Sustainable Development Goals (SDG)","CZE","Czechia","CZE","Czechia"
3,"Sustainable Development Goals (SDG)","DEU","Germany","DEU","Germany"
3,"Sustainable Development Goals (SDG)","DJI","Djibouti","DJI","Djibouti"
3,"Sustainable Development Goals (SDG)","DMA","Dominica","DMA","Dominica"
3,"Sustainable Development Goals (SDG)","DNK","Denmark","DNK","Denmark"
3,"Sustainable Development Goals (SDG)","DOM","Dominican Republic","DOM","Dominican Republic"
3,"Sustainable Development Goals (SDG)","DZA","Algeria","DZA","Algeria"
3,"Sustainable Development Goals (SDG)","ECU","Ecuador","ECU","Ecuador"
3,"Sustainable Development Goals (SDG)","EGY","Egypt, Arab Rep.","EGY","Egypt"
3,"Sustainable Development Goals (SDG)","ERI","Eritrea","ERI","Eritrea"
3,"Sustainable Development Goals (SDG)","ESP","Spain","ESP","Spain"
3,"Sustainable Development Goals (SDG)","EST","Estonia","EST","Estonia"
3,"Sustainable Development Goals (SDG)","ETH","Ethiopia","ETH","Ethiopia"
3,"Sustainable Development Goals (SDG)","FIN","Finland","FIN","Finland"
3,"Sustainable Development Goals (SDG)","FJI","Fiji","FJI","Fiji"
3,"Sustainable Development Goals (SDG)","FRA","France","FRA","France"
3,"Sustainable Development Goals (SDG)","FSM","Micronesia, Fed. Sts.","FSM","Micronesia (Federated States of)"
3,"Sustainable Development Goals (SDG)","GAB","Gabon","GAB","Gabon"
3,"Sustainable Development Goals (SDG)","GBR","United Kingdom","GBR","United Kingdom"
3,"Sustainable Development Goals (SDG)","GEO","Georgia","GEO","Georgia"
3,"Sustainable Development Goals (SDG)","GHA","Ghana","GHA","Ghana"
3,"Sustainable Development Goals (SDG)","GIN","Guinea","GIN","Guinea"
3,"Sustainable Development Goals (SDG)","GMB","Gambia, The","GMB","Gambia"
3,"Sustainable Development Goals (SDG)","GNB","Guinea-Bissau","GNB","Guinea-Bissau"
3,"Sustainable Development Goals (SDG)","GNQ","Equatorial Guinea","GNQ","Equatorial Guinea"
3,"Sustainable Development Goals (SDG)","GRC","Greece","GRC","Greece"
3,"Sustainable Development Goals (SDG)","GRD","Grenada","GRD","Grenada"
3,"Sustainable Development Goals (SDG)","GTM","Guatemala","GTM","Guatemala"
3,"Sustainable Development Goals (SDG)","GUY","Guyana","GUY","Guyana"
3,"Sustainable Development Goals (SDG)","HND","Honduras","HND","Honduras"
3,"Sustainable Development Goals (SDG)","HRV","Croatia","HRV","Croatia"
3,"Sustainable Development Goals (SDG)","HTI","Haiti","HTI","Haiti"
3,"Sustainable Development Goals (SDG)","HUN","Hungary","HUN","Hungary"
3,"Sustainable Development Goals (SDG)","IDN","Indonesia","IDN","Indonesia"
3,"Sustainable Development Goals (SDG)","IND","India","IND","India"
3,"Sustainable Development Goals (SDG)","IRL","Ireland","IRL","Ireland"
3,"Sustainable Development Goals (SDG)","IRN","Iran, Islamic Rep.","IRN","Iran, Islamic Rep."
3,"Sustainable Development Goals (SDG)","IRQ","Iraq","IRQ","Iraq"
3,"Sustainable Development Goals (SDG)","ISL","Iceland","ISL","Iceland"
3,"Sustainable Development Goals (SDG)","ISR","Israel","ISR","Israel"
3,"Sustainable Development Goals (SDG)","ITA","Italy","ITA","Italy"
3,"Sustainable Development Goals (SDG)","JAM","Jamaica","JAM","Jamaica"
3,"Sustainable Development Goals (SDG)","JOR","Jordan","JOR","Jordan"
3,"Sustainable Development Goals (SDG)","JPN","Japan","JPN","Japan"
3,"Sustainable Development Goals (SDG)","KAZ","Kazakhstan","KAZ","Kazakhstan"
3,"Sustainable Development Goals (SDG)","KEN","Kenya","KEN","Kenya"
3,"Sustainable Development Goals (SDG)","KGZ","Kyrgyz Republic","KGZ","Kyrgyz Republic"
3,"Sustainable Development Goals (SDG)","KHM","Cambodia","KHM","Cambodia"
3,"Sustainable Development Goals (SDG)","KIR","Kiribati","KIR","Kiribati"
3,"Sustainable Development Goals (SDG)","KNA","St. Kitts and Nevis","KNA","St. Kitts & Nevis"
3,"Sustainable Development Goals (SDG)","KOR","Korea, Rep.","KOR","South Korea"
3,"Sustainable Development Goals (SDG)","KWT","Kuwait","KWT","Kuwait"
3,"Sustainable Development Goals (SDG)","LAO","Lao PDR","LAO","Laos"
3,"Sustainable Development Goals (SDG)","LBN","Lebanon","LBN","Lebanon"
3,"Sustainable Development Goals (SDG)","LBR","Liberia","LBR","Liberia"
3,"Sustainable Development Goals (SDG)","LBY","Libya","LBY","Libya"
3,"Sustainable Development Goals (SDG)","LCA","St. Lucia","LCA","St. Lucia"
3,"Sustainable Development Goals (SDG)","LIE","Liechtenstein","LIE","Liechtenstein"
3,"Sustainable Development Goals (SDG)","LKA","Sri Lanka","LKA","Sri Lanka"
3,"Sustainable Development Goals (SDG)","LSO","Lesotho","LSO","Lesotho"
3,"Sustainable Development Goals (SDG)","LTU","Lithuania","LTU","Lithuania"
3,"Sustainable Development Goals (SDG)","LUX","Luxembourg","LUX","Luxembourg"
3,"Sustainable Development Goals (SDG)","LVA","Latvia","LVA","Latvia"
3,"Sustainable Development Goals (SDG)","MAR","Morocco","MAR","Morocco"
3,"Sustainable Development Goals (SDG)","MCO","Monaco","MCO","Monaco"
3,"Sustainable Development Goals (SDG)","MDA","Moldova","MDA","Moldova"
3,"Sustainable Development Goals (SDG)","MDG","Madagascar","MDG","Madagascar"
3,"Sustainable Development Goals (SDG)","MDV","Maldives","MDV","Maldives"
3,"Sustainable Development Goals (SDG)","MEX","Mexico","MEX","Mexico"
3,"Sustainable Development Goals (SDG)","MHL","Marshall Islands","MHL","Marshall Islands"
3,"Sustainable Development Goals (SDG)","MKD","North Macedonia","MKD","North Macedonia"
3,"Sustainable Development Goals (SDG)","MLI","Mali","MLI","Mali"
3,"Sustainable Development Goals (SDG)","MLT","Malta","MLT","Malta"
3,"Sustainable Development Goals (SDG)","MMR","Myanmar","MMR","Myanmar (Burma)"
3,"Sustainable Development Goals (SDG)","MNE","Montenegro","MNE","Montenegro"
3,"Sustainable Development Goals (SDG)","MNG","Mongolia","MNG","Mongolia"
3,"Sustainable Development Goals (SDG)","MOZ","Mozambique","MOZ","Mozambique"
3,"Sustainable Development Goals (SDG)","MRT","Mauritania","MRT","Mauritania"
3,"Sustainable Development Goals (SDG)","MUS","Mauritius","MUS","Mauritius"
3,"Sustainable Development Goals (SDG)","MWI","Malawi","MWI","Malawi"
3,"Sustainable Development Goals (SDG)","MYS","Malaysia","MYS","Malaysia"
3,"Sustainable Development Goals (SDG)","NAM","Namibia","NAM","Namibia"
3,"Sustainable Development Goals (SDG)","NER","Niger","NER","Niger"
3,"Sustainable Development Goals (SDG)","NGA","Nigeria","NGA","Nigeria"
3,"Sustainable Development Goals (SDG)","NIC","Nicaragua","NIC","Nicaragua"
3,"Sustainable Development Goals (SDG)","NLD","Netherlands","NLD","Netherlands"
3,"Sustainable Development Goals (SDG)","NOR","Norway","NOR","Norway"
3,"Sustainable Development Goals (SDG)","NPL","Nepal","NPL","Nepal"
3,"Sustainable Development Goals (SDG)","NRU","Nauru","NRU","Nauru"
3,"Sustainable Development Goals (SDG)","NZL","New Zealand","NZL","New Zealand"
3,"Sustainable Development Goals (SDG)","OMN","Oman","OMN","Oman"
3,"Sustainable Development Goals (SDG)","PAK","Pakistan","PAK","Pakistan"
3,"Sustainable Development Goals (SDG)","PAN","Panama","PAN","Panama"
3,"Sustainable Development Goals (SDG)","PER","Peru","PER","Peru"
3,"Sustainable Development Goals (SDG)","PHL","Philippines","PHL","Philippines"
3,"Sustainable Development Goals (SDG)","PLW","Palau","PLW","Palau"
3,"Sustainable Development Goals (SDG)","PNG","Papua New Guinea","PNG","Papua New Guinea"
3,"Sustainable Development Goals (SDG)","POL","Poland","POL","Poland"
3,"Sustainable Development Goals (SDG)","PRK","Korea, Dem. Rep.","PRK","North Korea"
3,"Sustainable Development Goals (SDG)","PRT","Portugal","PRT","Portugal"
3,"Sustainable Development Goals (SDG)","PRY","Paraguay","PRY","Paraguay"
3,"Sustainable Development Goals (SDG)","QAT","Qatar","QAT","Qatar"
3,"Sustainable Development Goals (SDG)","ROU","Romania","ROU","Romania"
3,"Sustainable Development Goals (SDG)","RUS","Russian Federation","RUS","Russia"
3,"Sustainable Development Goals (SDG)","RWA","Rwanda","RWA","Rwanda"
3,"Sustainable Development Goals (SDG)","SAU","Saudi Arabia","SAU","Saudi Arabia"
3,"Sustainable Development Goals (SDG)","SDN","Sudan","SDN","Sudan"
3,"Sustainable Development Goals (SDG)","SEN","Senegal","SEN","Senegal"
3,"Sustainable Development Goals (SDG)","SGP","Singapore","SGP","Singapore"
3,"Sustainable Development Goals (SDG)","SLB","Solomon Islands","SLB","Solomon Islands"
3,"Sustainable Development Goals (SDG)","SLE","Sierra Leone","SLE","Sierra Leone"
3,"Sustainable Development Goals (SDG)","SLV","El Salvador","SLV","El Salvador"
3,"Sustainable Development Goals (SDG)","SMR","San Marino","SMR","San Marino"
3,"Sustainable Development Goals (SDG)","SOM","Somalia","SOM","Somalia"
3,"Sustainable Development Goals (SDG)","SRB","Serbia","SRB","Serbia"
3,"Sustainable Development Goals (SDG)","SSD","South Sudan","SSD","South Sudan"
3,"Sustainable Development Goals (SDG)","STP","Sao Tome and Principe","STP","São Tomé & Príncipe"
3,"Sustainable Development Goals (SDG)","SUR","Suriname","SUR","Suriname"
3,"Sustainable Development Goals (SDG)","SVK","Slovak Republic","SVK","Slovakia"
3,"Sustainable Development Goals (SDG)","SVN","Slovenia","SVN","Slovenia"
3,"Sustainable Development Goals (SDG)","SWE","Sweden","SWE","Sweden"
3,"Sustainable Development Goals (SDG)","SWZ","Eswatini","SWZ","Eswatini"
3,"Sustainable Development Goals (SDG)","SYC","Seychelles","SYC","Seychelles"
3,"Sustainable Development Goals (SDG)","SYR","Syrian Arab Republic","SYR","Syria"
3,"Sustainable Development Goals (SDG)","TCD","Chad","TCD","Chad"
3,"Sustainable Development Goals (SDG)","TGO","Togo","TGO","Togo"
3,"Sustainable Development Goals (SDG)","THA","Thailand","THA","Thailand"
3,"Sustainable Development Goals (SDG)","TJK","Tajikistan","TJK","Tajikistan"
3,"Sustainable Development Goals (SDG)","TKM","Turkmenistan","TKM","Turkmenistan"
3,"Sustainable Development Goals (SDG)","TLS","Timor-Leste","TLS","Timor-Leste"
3,"Sustainable Development Goals (SDG)","TON","Tonga","TON","Tonga"
3,"Sustainable Development Goals (SDG)","TTO","Trinidad and Tobago","TTO","Trinidad & Tobago"
3,"Sustainable Development Goals (SDG)","TUN","Tunisia","TUN","Tunisia"
3,"Sustainable Development Goals (SDG)","TUR","Türkiye","TUR","Turkey"
3,"Sustainable Development Goals (SDG)","TUV","Tuvalu","TUV","Tuvalu"
3,"Sustainable Development Goals (SDG)","TZA","Tanzania","TZA","Tanzania"
3,"Sustainable Development Goals (SDG)","UGA","Uganda","UGA","Uganda"
3,"Sustainable Development Goals (SDG)","UKR","Ukraine","UKR","Ukraine"
3,"Sustainable Development Goals (SDG)","URY","Uruguay","URY","Uruguay"
3,"Sustainable Development Goals (SDG)","USA","United States","USA","United States"
3,"Sustainable Development Goals (SDG)","UZB","Uzbekistan","UZB","Uzbekistan"
3,"Sustainable Development Goals (SDG)","VCT","St. Vincent and the Grenadines","VCT","St. Vincent & Grenadines"
3,"Sustainable Development Goals (SDG)","VEN","Venezuela, RB","VEN","Venezuela"
3,"Sustainable Development Goals (SDG)","VNM","Vietnam","VNM","Vietnam"
3,"Sustainable Development Goals (SDG)","VUT","Vanuatu","VUT","Vanuatu"
3,"Sustainable Development Goals (SDG)","WSM","Samoa","WSM","Samoa"
3,"Sustainable Development Goals (SDG)","YEM","Yemen, Rep.","YEM","Yemen"
3,"Sustainable Development Goals (SDG)","ZAF","South Africa","ZAF","South Africa"
3,"Sustainable Development Goals (SDG)","ZMB","Zambia","ZMB","Zambia"
3,"Sustainable Development Goals (SDG)","ZWE","Zimbabwe","ZWE","Zimbabwe"
4,"Sustainable Development Goals (Raw Indicators)","AFG","Afghanistan","AFG","Afghanistan"
4,"Sustainable Development Goals (Raw Indicators)","AGO","Angola","AGO","Angola"
4,"Sustainable Development Goals (Raw Indicators)","ALB","Albania","ALB","Albania"
4,"Sustainable Development Goals (Raw Indicators)","AND","Andorra","AND","Andorra"
4,"Sustainable Development Goals (Raw Indicators)","ARE","United Arab Emirates","ARE","United Arab Emirates"
4,"Sustainable Development Goals (Raw Indicators)","ARG","Argentina","ARG","Argentina"
4,"Sustainable Development Goals (Raw Indicators)","ARM","Armenia","ARM","Armenia"
4,"Sustainable Development Goals (Raw Indicators)","ATG","Antigua and Barbuda","ATG","Antigua & Barbuda"
4,"Sustainable Development Goals (Raw Indicators)","AUS","Australia","AUS","Australia"
4,"Sustainable Development Goals (Raw Indicators)","AUT","Austria","AUT","Austria"
4,"Sustainable Development Goals (Raw Indicators)","AZE","Azerbaijan","AZE","Azerbaijan"
4,"Sustainable Development Goals (Raw Indicators)","BDI","Burundi","BDI","Burundi"
4,"Sustainable Development Goals (Raw Indicators)","BEL","Belgium","BEL","Belgium"
4,"Sustainable Development Goals (Raw Indicators)","BEN","Benin","BEN","Benin"
4,"Sustainable Development Goals (Raw Indicators)","BFA","Burkina Faso","BFA","Burkina Faso"
4,"Sustainable Development Goals (Raw Indicators)","BGD","Bangladesh","BGD","Bangladesh"
4,"Sustainable Development Goals (Raw Indicators)","BGR","Bulgaria","BGR","Bulgaria"
4,"Sustainable Development Goals (Raw Indicators)","BHR","Bahrain","BHR","Bahrain"
4,"Sustainable Development Goals (Raw Indicators)","BHS","Bahamas, The","BHS","Bahamas"
4,"Sustainable Development Goals (Raw Indicators)","BIH","Bosnia and Herzegovina","BIH","Bosnia & Herzegovina"
4,"Sustainable Development Goals (Raw Indicators)","BLR","Belarus","BLR","Belarus"
4,"Sustainable Development Goals (Raw Indicators)","BLZ","Belize","BLZ","Belize"
4,"Sustainable Development Goals (Raw Indicators)","BOL","Bolivia","BOL","Bolivia"
4,"Sustainable Development Goals (Raw Indicators)","BRA","Brazil","BRA","Brazil"
4,"Sustainable Development Goals (Raw Indicators)","BRB","Barbados","BRB","Barbados"
4,"Sustainable Development Goals (Raw Indicators)","BRN","Brunei Darussalam","BRN","Brunei"
4,"Sustainable Development Goals (Raw Indicators)","BTN","Bhutan","BTN","Bhutan"
4,"Sustainable Development Goals (Raw Indicators)","BWA","Botswana","BWA","Botswana"
4,"Sustainable Development Goals (Raw Indicators)","CAF","Central African Republic","CAF","Central African Republic"
4,"Sustainable Development Goals (Raw Indicators)","CAN","Canada","CAN","Canada"
4,"Sustainable Development Goals (Raw Indicators)","CHE","Switzerland","CHE","Switzerland"
4,"Sustainable Development Goals (Raw Indicators)","CHL","Chile","CHL","Chile"
4,"Sustainable Development Goals (Raw Indicators)","CHN","China","CHN","China"
4,"Sustainable Development Goals (Raw Indicators)","CIV","Cote d'Ivoire","CIV","Côte d’Ivoire"
4,"Sustainable Development Goals (Raw Indicators)","CMR","Cameroon","CMR","Cameroon"
4,"Sustainable Development Goals (Raw Indicators)","COD","Congo, Dem. Rep.","COD","Congo (Kinshasa)"
4,"Sustainable Development Goals (Raw Indicators)","COG","Congo, Rep.","COG","Congo - Brazzaville"
4,"Sustainable Development Goals (Raw Indicators)","COL","Colombia","COL","Colombia"
4,"Sustainable Development Goals (Raw Indicators)","COM","Comoros","COM","Comoros"
4,"Sustainable Development Goals (Raw Indicators)","CPV","Cabo Verde","CPV","Cape Verde"
4,"Sustainable Development Goals (Raw Indicators)","CRI","Costa Rica","CRI","Costa Rica"
4,"Sustainable Development Goals (Raw Indicators)","CUB","Cuba","CUB","Cuba"
4,"Sustainable Development Goals (Raw Indicators)","CYP","Cyprus","CYP","Cyprus"
4,"Sustainable Development Goals (Raw Indicators)","CZE","Czechia","CZE","Czechia"
4,"Sustainable Development Goals (Raw Indicators)","DEU","Germany","DEU","Germany"
4,"Sustainable Development Goals (Raw Indicators)","DJI","Djibouti","DJI","Djibouti"
4,"Sustainable Development Goals (Raw Indicators)","DMA","Dominica","DMA","Dominica"
4,"Sustainable Development Goals (Raw Indicators)","DNK","Denmark","DNK","Denmark"
4,"Sustainable Development Goals (Raw Indicators)","DOM","Dominican Republic","DOM","Dominican Republic"
4,"Sustainable Development Goals (Raw Indicators)","DZA","Algeria","DZA","Algeria"
4,"Sustainable Development Goals (Raw Indicators)","ECU","Ecuador","ECU","Ecuador"
4,"Sustainable Development Goals (Raw Indicators)","EGY","Egypt, Arab Rep.","EGY","Egypt"
4,"Sustainable Development Goals (Raw Indicators)","ERI","Eritrea","ERI","Eritrea"
4,"Sustainable Development Goals (Raw Indicators)","ESP","Spain","ESP","Spain"
4,"Sustainable Development Goals (Raw Indicators)","EST","Estonia","EST","Estonia"
4,"Sustainable Development Goals (Raw Indicators)","ETH","Ethiopia","ETH","Ethiopia"
4,"Sustainable Development Goals (Raw Indicators)","FIN","Finland","FIN","Finland"
4,"Sustainable Development Goals (Raw Indicators)","FJI","Fiji","FJI","Fiji"
4,"Sustainable Development Goals (Raw Indicators)","FRA","France","FRA","France"
4,"Sustainable Development Goals (Raw Indicators)","FSM","Micronesia, Fed. Sts.","FSM","Micronesia (Federated States of)"
4,"Sustainable Development Goals (Raw Indicators)","GAB","Gabon","GAB","Gabon"
4,"Sustainable Development Goals (Raw Indicators)","GBR","United Kingdom","GBR","United Kingdom"
4,"Sustainable Development Goals (Raw Indicators)","GEO","Georgia","GEO","Georgia"
4,"Sustainable Development Goals (Raw Indicators)","GHA","Ghana","GHA","Ghana"
4,"Sustainable Development Goals (Raw Indicators)","GIN","Guinea","GIN","Guinea"
4,"Sustainable Development Goals (Raw Indicators)","GMB","Gambia, The","GMB","Gambia"
4,"Sustainable Development Goals (Raw Indicators)","GNB","Guinea-Bissau","GNB","Guinea-Bissau"
4,"Sustainable Development Goals (Raw Indicators)","GNQ","Equatorial Guinea","GNQ","Equatorial Guinea"
4,"Sustainable Development Goals (Raw Indicators)","GRC","Greece","GRC","Greece"
4,"Sustainable Development Goals (Raw Indicators)","GRD","Grenada","GRD","Grenada"
4,"Sustainable Development Goals (Raw Indicators)","GTM","Guatemala","GTM","Guatemala"
4,"Sustainable Development Goals (Raw Indicators)","GUY","Guyana","GUY","Guyana"
4,"Sustainable Development Goals (Raw Indicators)","HND","Honduras","HND","Honduras"
4,"Sustainable Development Goals (Raw Indicators)","HRV","Croatia","HRV","Croatia"
4,"Sustainable Development Goals (Raw Indicators)","HTI","Haiti","HTI","Haiti"
4,"Sustainable Development Goals (Raw Indicators)","HUN","Hungary","HUN","Hungary"
4,"Sustainable Development Goals (Raw Indicators)","IDN","Indonesia","IDN","Indonesia"
4,"Sustainable Development Goals (Raw Indicators)","IND","India","IND","India"
4,"Sustainable Development Goals (Raw Indicators)","IRL","Ireland","IRL","Ireland"
4,"Sustainable Development Goals (Raw Indicators)","IRN","Iran, Islamic Rep.","IRN","Iran, Islamic Rep."
4,"Sustainable Development Goals (Raw Indicators)","IRQ","Iraq","IRQ","Iraq"
4,"Sustainable Development Goals (Raw Indicators)","ISL","Iceland","ISL","Iceland"
4,"Sustainable Development Goals (Raw Indicators)","ISR","Israel","ISR","Israel"
4,"Sustainable Development Goals (Raw Indicators)","ITA","Italy","ITA","Italy"
4,"Sustainable Development Goals (Raw Indicators)","JAM","Jamaica","JAM","Jamaica"
4,"Sustainable Development Goals (Raw Indicators)","JOR","Jordan","JOR","Jordan"
