"dataset_id","dataset_name","original_code","original_name","reason"
6,"GDP per capita",NA,"Lower middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Lower middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Lower middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Lower middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Lower middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Lower middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Lower middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Lower middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Low & middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Late-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"North America","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"OECD members","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Other small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pre-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Pacific island small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"Post-demographic dividend","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"Small states","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Middle East & North Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"Upper middle income","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
6,"GDP per capita",NA,"World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Eastern and Southern","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Africa Western and Central","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Arab World","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Caribbean small states","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Central Europe and the Baltics","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"Early-demographic dividend","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Euro area","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"European Union","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
9,"Access to Electricity",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
9,"Access to Electricity",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
